IdVenta,IdCliente,IdProducto,Cantidad,PrecioUnitario,FechaVenta,Sucursal
4043,338,236,13,6824.05,19/01/2024,Puebla
701,507,50,10,16110.86,2025-02-30,Monterrey
23,304,50,13,14202.04,2025-02-30,Toluca Centro
3737,529,276,2,2599.01,05/01/2025,Monterrey
4438,505,429,3,2939.98,02/03/2024,Metepec
2544,25,313,13,19807.91,14/12/2025,CDMX Norte
1651,240,324,19,15589.56,31/01/2026,Puebla
3967,479,43,20,2481.59,01/12/2023,Guadalajara
190,116,161,17,-3068.35,30/03/2024,Puebla
52,764,222,18,-3433.29,28/02/2026,Puebla
1971,395,172,9,20642.37,17/12/2024,Toluca Centro
1095,38,135,17,2847.56,22/04/2024,Guadalajara
3988,515,174,16,3605.25,24/08/2025,Online
276,102,140,12,13502.3,18/12/2023,
2994,739,202,1,17827.97,10/02/2025,Metepec
4625,725,144,11,18859.73,22/02/2025,Puebla
4578,107,209,4,19938.05,15/10/2023,Puebla
3377,360,320,2,14288.63,15/01/2023,Metepec
4385,460,272,13,472.29,21/03/2026,Puebla
1250,81,150,19,11249.01,25/04/2025,Toluca Centro
777,757,119,-10,17742.95,13/04/2026,Guadalajara
910,437,18,5,-856.38,11/11/2024,Monterrey
2668,688,107,12,10728.72,26/04/2023,Puebla
2278,716,57,16,19924.9,18/08/2023,Online
4800,51,201,12,7263.33,04/06/2024,Metepec
3663,387,64,11,873.7,12/10/2025,CDMX Norte
3703,544,345,4,5791.73,14/12/2025,Monterrey
3293,878,344,14,5704.1,03/05/2025,CDMX Norte
3566,667,173,16,11256.89,19/06/2023,Puebla
3007,740,323,1,10585.08,20/04/2024,Monterrey
3065,736,6,18,2397.28,28/05/2026,Guadalajara
944,542,89378,13,513.05,10/07/2025,Guadalajara
1619,307,346,2,15027.47,01/01/2025,Metepec
3085,280,292,14,9431.14,19/06/2024,Guadalajara
4178,452,37,18,9869.97,05/08/2024,Online
3706,882,249,1,10019.17,01/10/2025,Toluca Centro
2846,694,277,16,18100.55,07/03/2025,Monterrey
2786,240,198,18,21990.02,30/05/2023,Monterrey
4262,884,117,17,14011.1,30/03/2025,Monterrey
617,748,135,16,21732.63,NO_FECHA,Puebla
641,157,232,5,756,NO_FECHA,Puebla
3154,204,150,19,18574.67,13/01/2026,Puebla
1400,891,158,20,19623.75,07/08/2024,Guadalajara
1500,51,103,6,18434.2,12/03/2025,Toluca Centro
2964,648,54,7,9874.04,26/11/2024,Guadalajara
629,658,1,15,2467.82,2025-02-30,Guadalajara
4547,867,264,4,10823.08,27/12/2025,Puebla
577,52830,167,9,4445.33,07/06/2026,Monterrey
1294,334,439,17,6068.63,11/08/2023,Monterrey
1127,894,254,2,24685.8,16/01/2023,Metepec
2770,294,124,4,11951.88,05/03/2025,Guadalajara
2793,79,5,10,11033.98,28/04/2025,Toluca Centro
1471,772,37,18,9044.37,07/06/2025,Toluca Centro
4475,664,336,10,24221.12,08/09/2025,Guadalajara
4759,860,27,7,14200.13,23/11/2025,Metepec
3130,22,402,20,19821.94,02/12/2024,Monterrey
155,178,126,19,16917.64,2025-02-30,Puebla
3644,474,54,17,24682.2,01/06/2023,Monterrey
551,786,181,7,1046.04,NO_FECHA,Monterrey
2335,335,83,10,19471.22,10/06/2025,CDMX Norte
1740,532,185,12,1450.42,06/04/2026,Online
3210,127,175,2,4409.22,13/10/2023,Guadalajara
3505,67,158,7,1005.27,27/10/2025,Toluca Centro
4710,422,328,19,24703.01,24/11/2024,Puebla
3694,84,154,4,1396.17,27/04/2024,Monterrey
3338,379,445,2,3490.44,17/11/2023,Guadalajara
2091,297,440,4,6296.77,17/03/2023,CDMX Norte
1882,173,196,13,23031.45,06/02/2026,Metepec
4034,681,252,20,20511.26,13/07/2024,Guadalajara
2126,390,408,4,12281.1,12/06/2025,Guadalajara
24,134,303,15,4126.96,26/05/2025,
743,767,429,9,16674.03,2025-02-30,CDMX Norte
1504,440,37,6,8628.9,16/01/2026,Metepec
303,546,356,-1,17093.31,02/07/2024,Metepec
2707,60,53,15,2581.78,10/09/2023,Metepec
1634,63,145,17,24193.55,02/10/2023,Toluca Centro
3321,709,395,13,518.85,15/12/2023,Monterrey
3200,7,86,19,12829.08,23/08/2025,Toluca Centro
2312,293,271,2,6427.38,09/10/2023,CDMX Norte
3833,658,234,6,4967.05,15/02/2024,Guadalajara
2007,710,201,6,15919.86,02/05/2024,Toluca Centro
1923,392,443,11,6776.75,27/01/2025,CDMX Norte
541,50534,316,20,23565.17,02/04/2026,Online
1328,122,301,13,9677.89,01/03/2024,Monterrey
88,135,173,6,-2982.12,12/12/2023,CDMX Norte
3676,454,126,9,17291.21,06/10/2025,Puebla
2598,293,225,16,9282.79,05/06/2026,Metepec
4143,375,356,15,16180.1,11/08/2024,Guadalajara
3793,808,312,14,592.26,04/12/2023,Toluca Centro
3927,111,376,1,14840.65,16/03/2023,Online
3820,121,278,4,12801.99,11/11/2023,Metepec
191,235,295,9,23773.9,NO_FECHA,Online
21,625,448,-15,12515.18,17/10/2025,CDMX Norte
2128,38,393,4,23210.82,22/04/2024,CDMX Norte
2861,665,212,19,2466.39,15/08/2023,Puebla
3721,590,396,20,9695.97,14/08/2025,Puebla
2627,408,142,12,21149.93,06/10/2023,Toluca Centro
3189,517,139,3,16067.59,16/06/2023,Monterrey
1756,401,303,17,15388.76,16/12/2025,CDMX Norte
159,47,375,-10,18561.4,12/09/2025,Monterrey
841,58206,86,5,16996.9,10/03/2024,Online
1446,221,239,4,17071.68,15/06/2024,Online
134,358,81578,14,20880.53,13/02/2023,Monterrey
2088,11,287,10,23334.13,13/07/2025,Metepec
3246,890,276,2,2653.36,21/06/2025,Toluca Centro
218,451,81818,4,11218.3,31/07/2025,Monterrey
433,50576,238,17,19795.73,21/08/2024,Metepec
126,515,445,4,16231.68,04/05/2023,
3520,671,245,12,10216.41,23/04/2024,Toluca Centro
901,58908,83,14,12743.29,10/07/2023,Guadalajara
2493,244,61,9,3142.85,22/10/2024,Monterrey
1130,544,222,2,14243.51,28/06/2024,CDMX Norte
970,799,373,4,-762.48,17/06/2023,Online
472,75,146,3,-4664.06,17/11/2023,Toluca Centro
625,59114,334,16,7130.49,02/11/2023,Puebla
1854,632,381,12,24173.97,15/07/2023,Guadalajara
3430,178,214,17,1072.78,19/04/2025,CDMX Norte
4064,687,208,5,24344.54,22/01/2024,CDMX Norte
1592,768,221,3,21008.5,25/09/2024,CDMX Norte
4324,606,276,2,6279.65,30/07/2024,CDMX Norte
4766,472,199,20,9008.8,02/09/2023,Puebla
1248,892,86,10,15586.39,21/05/2025,Online
4079,675,256,15,10317.77,06/03/2025,Toluca Centro
3389,360,400,10,1555.67,01/12/2024,CDMX Norte
167,692,180,2,19847.75,31/31/2025,Monterrey
2267,204,325,14,9160.35,13/12/2025,Metepec
2428,732,380,4,20045.76,05/01/2026,Monterrey
3424,890,291,16,10178.05,10/01/2026,Metepec
1371,612,192,2,1657.72,16/02/2025,CDMX Norte
2360,235,48,16,12743.38,20/06/2025,Guadalajara
2265,1,54,13,1521,22/01/2025,CDMX Norte
2956,826,111,3,18697.93,09/05/2026,Puebla
3805,71,296,12,13895.51,09/09/2023,CDMX Norte
3192,26,139,1,14311.52,14/12/2023,Toluca Centro
1861,374,206,8,5926.49,20/04/2023,Guadalajara
3394,393,141,6,14414.16,22/01/2025,Online
3982,810,390,4,6694.59,06/02/2025,Guadalajara
917,11,162,1,11086.38,NO_FECHA,Guadalajara
3761,736,30,19,10656.18,15/07/2024,Toluca Centro
140,587,86010,17,8583.79,26/12/2023,Metepec
955,50544,91,11,19644.27,14/12/2025,Toluca Centro
3325,550,108,6,8971.41,04/09/2024,Guadalajara
3580,692,136,1,6317.11,07/12/2024,Puebla
4417,179,129,9,13500.89,26/06/2023,CDMX Norte
2814,96,430,20,16196.96,02/11/2024,Toluca Centro
1242,259,229,2,17544.9,25/10/2024,Toluca Centro
4461,644,2,10,11888.84,14/03/2026,CDMX Norte
3030,268,27,3,11397.04,30/05/2024,Puebla
2696,688,353,7,12702.49,15/02/2025,Toluca Centro
4527,578,138,3,24747,18/03/2023,CDMX Norte
4048,652,109,6,10016.47,06/07/2024,Toluca Centro
1630,853,406,15,5470.05,05/08/2024,Toluca Centro
1925,270,112,4,15591.51,05/12/2023,CDMX Norte
3787,74,30,4,24866.1,16/01/2023,CDMX Norte
3361,301,66,18,19747.44,13/05/2025,Metepec
3469,241,320,13,21703.53,13/06/2026,Online
46,231,27,18,-3792.91,11/07/2024,Toluca Centro
2615,420,189,13,4105.6,04/03/2026,Guadalajara
1044,224,121,10,3015.19,22/11/2023,
1075,585,100,15,8256.5,08/02/2026,Toluca Centro
223,59574,5,16,9330.06,11/02/2025,Metepec
3048,619,200,2,5027.02,23/03/2024,Online
4138,279,252,8,12796.31,26/02/2024,Metepec
2986,168,87,11,7599.28,12/04/2024,Guadalajara
1385,139,80,1,11872.03,12/09/2024,Toluca Centro
2967,348,268,14,8153.55,04/05/2026,CDMX Norte
2981,695,363,6,4928.79,07/05/2023,Guadalajara
3115,622,38,9,6182.48,30/12/2024,Guadalajara
1275,287,269,12,3477.5,14/01/2026,Puebla
327,85,404,-9,12329.81,19/08/2025,Monterrey
978,770,208,1,21877.15,12/04/2024,
198,324,171,13,15317.56,25/04/2026,
2386,465,102,2,9307.64,24/05/2024,Toluca Centro
2547,893,291,15,15709.14,30/05/2026,Guadalajara
4549,2,298,19,5807.75,07/02/2025,Monterrey
3311,732,277,14,8623.37,29/05/2025,Monterrey
2856,775,333,10,17015.25,08/03/2023,Metepec
81,277,14,-20,5046.8,10/03/2026,Toluca Centro
446,347,83609,10,15594.57,13/11/2024,CDMX Norte
3202,377,34,10,11011.6,11/11/2023,Online
1918,218,4,19,11391.44,22/12/2024,CDMX Norte
1089,886,439,12,12456.92,02/04/2026,Puebla
1617,772,108,15,1805.59,05/11/2025,Toluca Centro
3720,467,64,3,6311.73,24/05/2026,Metepec
1006,783,57,7,-1202.2,22/03/2026,Puebla
1405,641,285,9,11573.16,05/01/2024,Toluca Centro
3146,278,267,3,17819.94,07/09/2023,Toluca Centro
4107,44,183,14,3155.23,16/06/2024,Monterrey
264,33,80,17,18262.75,23/03/2026,
1677,560,337,7,3997.64,28/09/2024,Metepec
3636,466,289,1,20564.7,30/12/2023,Metepec
185,315,119,8,4948.89,31/31/2025,Puebla
1232,870,375,10,2153.48,04/01/2025,Metepec
4594,60,276,7,16118.59,22/05/2025,Guadalajara
2973,612,251,20,2414.62,19/10/2025,Online
438,374,426,8,14080.56,30/01/2023,
4415,516,9,17,13233.87,27/09/2024,Guadalajara
1804,117,202,12,14502.22,09/04/2025,Online
3404,273,381,2,4260.27,28/09/2025,CDMX Norte
3609,275,229,11,13321.26,23/09/2025,Online
4435,353,211,7,1859.96,20/04/2023,Monterrey
3462,118,328,17,7119.12,30/08/2025,Online
1535,122,52,8,9140.38,14/09/2025,Monterrey
1135,62,294,12,3378.13,24/04/2026,Online
1868,402,346,14,14389.19,16/10/2024,Puebla
1856,566,236,11,6426.02,04/11/2025,Metepec
2607,498,78,16,18957.18,29/03/2023,Puebla
1843,693,172,3,9707.56,15/04/2026,CDMX Norte
3220,688,262,10,11850.49,07/09/2025,Metepec
1287,618,240,5,17433.01,25/07/2025,Online
3564,794,117,5,11695.89,02/05/2024,Toluca Centro
728,345,89218,15,94.25,03/04/2023,Monterrey
2295,888,355,9,5545.38,30/08/2024,Puebla
2323,84,423,6,7597.42,26/04/2026,Guadalajara
2395,301,361,18,1719.55,24/09/2023,Metepec
9,141,15,-13,1803.26,30/10/2023,Toluca Centro
3295,751,191,2,5175.61,07/04/2023,CDMX Norte
965,550,77,19,20441.17,31/31/2025,Toluca Centro
3934,50,36,8,16840.05,09/06/2026,Monterrey
3877,567,444,7,5244.51,01/02/2024,Online
2591,110,97,2,16022.09,20/02/2025,Metepec
1598,523,96,2,13519.02,29/05/2025,Guadalajara
4300,51,59,17,1084.09,09/01/2024,Monterrey
726,728,291,19,11327.48,10/04/2023,
429,174,385,-16,24418.43,02/05/2026,Toluca Centro
2906,88,58,11,18081.78,19/05/2026,Toluca Centro
4308,324,288,8,14409.31,11/09/2025,Online
1408,781,236,9,18929.23,15/05/2024,Toluca Centro
906,110,51,5,13629.99,22/03/2024,
3471,832,401,16,7846.9,11/07/2023,CDMX Norte
3582,323,273,19,10946.25,17/01/2025,Monterrey
1355,12,415,10,15134.06,04/12/2025,Metepec
2107,603,40,12,9522.54,27/09/2025,Monterrey
3126,443,238,15,8551.4,03/02/2024,Guadalajara
2783,212,202,20,13925.48,10/12/2023,Online
588,612,334,9,9869.69,11/10/2024,
232,74,174,18,-2076.87,18/07/2023,CDMX Norte
2688,165,441,5,8183.37,18/09/2025,CDMX Norte
4480,898,63,12,14332.73,04/05/2024,Monterrey
225,109,12,-13,23408.48,02/10/2025,Metepec
2432,534,316,12,22294.37,17/01/2023,Monterrey
370,228,313,7,-239.63,10/02/2024,Metepec
2742,825,10,3,4450.01,27/01/2023,Metepec
2009,7,281,19,367.71,03/06/2024,Guadalajara
558,592,282,4,17149.06,30/09/2025,
2327,120,119,17,18198.09,05/01/2024,Puebla
2473,768,446,20,17330.49,15/02/2023,Guadalajara
1155,436,326,14,5132.76,08/02/2025,Monterrey
479,330,408,11,15372.5,31/31/2025,Toluca Centro
3619,197,41,16,24700.7,06/08/2025,Metepec
1506,427,394,2,7100.31,24/05/2025,Online
2722,609,419,10,526.16,09/02/2025,Guadalajara
3116,463,350,12,24840.63,10/10/2025,Puebla
3032,291,155,7,20844.15,26/03/2026,Metepec
613,51384,432,6,3218.1,13/08/2024,Puebla
125,290,112,9,14115.02,NO_FECHA,Metepec
2078,86,334,2,4868.27,28/09/2024,Toluca Centro
844,749,325,10,-3672.65,14/11/2025,Monterrey
4030,262,359,13,12940.77,10/12/2023,Online
716,43,83544,13,965.77,21/06/2024,Guadalajara
380,391,84165,1,9883.63,08/06/2023,CDMX Norte
3799,507,66,10,7542.76,11/11/2024,Puebla
4326,549,400,3,9058.44,13/09/2023,Toluca Centro
80,95,86494,12,10573.03,24/09/2024,Monterrey
2581,589,418,1,14996.59,17/02/2025,CDMX Norte
2829,361,418,14,1401.61,10/04/2026,Toluca Centro
2527,552,276,7,17569.57,18/01/2026,Toluca Centro
3040,674,217,9,22689.22,28/01/2024,Toluca Centro
2977,205,123,5,21911.38,04/12/2024,Guadalajara
4575,365,130,13,17828.07,31/05/2024,CDMX Norte
2774,691,40,5,15470.84,20/02/2024,Toluca Centro
3841,572,327,11,13666.38,25/01/2025,Online
2439,318,51,18,14315.55,26/07/2024,Toluca Centro
690,140,6,17,2047.5,26/01/2025,
2094,268,137,13,11672,12/06/2023,Guadalajara
586,98,397,13,-833.48,15/03/2024,Toluca Centro
4765,829,300,13,4333.03,05/02/2024,Toluca Centro
3287,659,50,8,11099.73,14/03/2025,Toluca Centro
2718,778,384,2,12256.2,12/03/2023,Online
1059,52,245,-15,11296.88,10/08/2023,Metepec
1777,498,278,14,317.27,06/06/2024,Guadalajara
1709,595,53,20,16962.3,01/10/2025,Guadalajara
220,390,374,2,-2584.87,19/01/2024,Toluca Centro
3851,591,224,11,2371.33,03/06/2023,Metepec
1129,252,259,11,24906.41,14/07/2023,Online
4679,121,340,16,4561.99,27/11/2025,Metepec
2192,667,305,14,19969.79,17/12/2025,CDMX Norte
3801,359,161,4,21574.39,26/07/2024,Monterrey
4375,768,201,7,14337.81,26/04/2024,Metepec
3542,501,232,13,9259.52,12/07/2025,Monterrey
1469,776,264,16,8724.98,06/12/2025,Toluca Centro
2325,21,99,19,18625.54,02/11/2025,Monterrey
2093,842,252,13,18830.07,12/01/2025,Metepec
4045,646,107,17,6891.56,18/02/2025,Puebla
1203,547,28,10,13933.16,20/05/2024,Metepec
891,47,148,-4,18129.35,05/10/2024,Monterrey
2240,357,436,17,3406.37,24/06/2023,Online
2697,321,404,14,5000.85,18/03/2024,Puebla
1642,778,56,18,16271.97,27/04/2024,Monterrey
2042,506,358,6,12567.01,19/02/2024,Guadalajara
2859,248,143,4,23004.81,17/01/2024,Online
4476,73,410,20,3814.33,13/03/2026,Online
1753,271,38,10,10084.06,26/09/2024,Guadalajara
2252,191,45,11,14496.57,15/05/2026,Puebla
682,865,373,12,-1816.81,02/03/2023,Monterrey
96,146,373,2,24157.9,26/08/2025,
890,209,87487,5,1232.13,16/09/2025,Toluca Centro
2060,837,354,18,7185.85,25/02/2023,Metepec
8,118,85981,19,10399.3,23/12/2024,Guadalajara
3405,578,77,4,24013.67,23/03/2026,Monterrey
3176,640,35,11,3505.9,21/11/2025,Metepec
1415,32,414,8,23809.58,01/11/2024,Online
887,278,428,11,17709.67,31/31/2025,Toluca Centro
3068,868,8,10,7193.03,10/01/2023,Online
843,319,37,-1,5756.14,06/04/2026,Monterrey
3522,453,368,7,16461.2,15/05/2023,Guadalajara
526,295,413,13,-4452.89,27/05/2024,Metepec
3908,199,338,4,19669.82,25/09/2025,Monterrey
1353,217,51,20,11108.4,19/11/2024,Monterrey
294,50,49,5,18663.9,31/10/2023,
7,50382,31,2,21292.42,20/10/2023,CDMX Norte
3408,451,38,4,10974.51,21/01/2026,Puebla
727,52048,207,11,12565.55,06/02/2023,CDMX Norte
1025,522,240,8,18972.81,31/31/2025,Online
445,59051,205,18,3914.46,27/05/2025,Puebla
1296,69,6,6,10515.76,25/08/2024,Puebla
2435,470,329,6,16809.76,09/02/2023,Guadalajara
4169,295,444,3,5889.33,02/02/2025,CDMX Norte
1494,457,232,15,20612.5,06/01/2024,Toluca Centro
1877,355,204,4,15196.45,03/11/2024,Online
4325,802,141,16,18430.62,19/06/2024,Monterrey
2,94,89480,14,1020.96,03/03/2026,CDMX Norte
4444,42,306,6,18726.2,06/06/2025,Puebla
4503,344,283,19,7500.45,24/11/2025,CDMX Norte
4624,753,249,6,8519.63,09/05/2024,Toluca Centro
4762,837,179,19,5352.24,02/05/2024,Online
1803,774,229,11,22888.99,05/01/2024,Monterrey
2560,86,295,13,8272.47,31/01/2026,CDMX Norte
4003,359,283,20,1530.65,31/01/2023,Metepec
4075,657,265,15,7470.19,11/04/2026,CDMX Norte
226,873,163,10,-4561.51,31/01/2026,Online
2541,128,88,13,24895.25,23/07/2025,Toluca Centro
624,63,449,19,22573.41,18/03/2026,
2616,592,99,10,22669.51,15/11/2024,Monterrey
4170,683,387,6,10086.24,28/07/2024,Toluca Centro
4348,748,133,1,12285.27,26/06/2025,CDMX Norte
2714,48,230,3,6849.1,20/05/2025,Toluca Centro
871,55465,366,2,10306.52,23/09/2025,Guadalajara
3393,727,393,14,5368.03,03/01/2023,Online
1279,770,375,14,15507.73,02/10/2025,Guadalajara
80,95,86494,12,10573.03,24/09/2024,Monterrey
3653,555,228,12,2548.15,13/01/2024,Puebla
1491,134,23,5,794.74,10/10/2023,Metepec
3239,778,35,14,20920.13,17/03/2026,Online
2131,219,234,16,4231.48,17/03/2024,CDMX Norte
428,574,85344,5,12680.93,03/12/2024,Toluca Centro
3954,623,65,14,7197.41,15/11/2025,Monterrey
2117,534,444,7,13108.23,21/06/2025,Guadalajara
1719,53,295,2,6116.44,23/04/2024,Monterrey
4644,81,35,2,24648.24,02/06/2023,Puebla
2660,655,112,7,9179.59,15/09/2025,Online
1034,70,82028,2,16038.83,18/04/2023,Puebla
4398,891,262,4,5037.87,19/12/2023,Online
37,58632,185,20,7692.27,31/10/2023,Metepec
3028,382,386,13,14785.35,05/10/2024,Metepec
54,222,415,16,24671.39,25/12/2024,
3298,719,293,11,16531.33,06/03/2026,Online
1557,644,93,3,14156.49,14/12/2025,Metepec
260,213,86105,5,5780.6,17/08/2025,Online
2586,181,329,2,2305.81,15/07/2024,Guadalajara
4701,864,38,10,13499.13,14/03/2024,CDMX Norte
4222,75,286,3,19421.3,13/03/2026,CDMX Norte
20,107,85418,6,5176.49,01/04/2023,Guadalajara
4190,484,236,13,14416.09,15/03/2026,Monterrey
3932,734,343,13,14190.88,26/05/2026,CDMX Norte
1657,356,199,9,2078.16,25/02/2025,Guadalajara
1149,352,16,2,860.76,21/10/2025,Online
3390,1,83,13,13516.57,12/04/2024,Toluca Centro
2486,817,374,6,17886.64,09/09/2023,Puebla
3003,717,23,14,160.07,01/06/2026,Toluca Centro
3590,361,344,18,7463.9,29/07/2023,Monterrey
3570,231,203,2,3785.03,10/09/2025,Metepec
776,305,83863,4,20378.31,27/02/2023,Online
219,559,371,-19,15534.05,10/05/2025,Metepec
1547,259,333,16,24176.49,24/11/2025,Metepec
4616,241,375,13,21666.07,03/01/2026,Metepec
4754,149,92,19,4785.53,23/09/2023,Toluca Centro
2182,728,83,12,6937.33,28/05/2025,Puebla
4212,695,65,2,17122.38,10/04/2026,Monterrey
3682,311,315,16,20303.01,29/08/2023,Monterrey
3891,316,51,1,3105.3,22/02/2024,CDMX Norte
2491,378,423,10,20337.72,06/03/2026,Metepec
4317,289,226,7,15962.19,24/10/2025,Puebla
4799,202,154,10,1581.27,27/06/2023,Guadalajara
942,833,280,3,7582.33,03/02/2025,
2574,291,322,9,1323.66,14/05/2024,Puebla
1208,348,302,1,9224.87,23/05/2023,Monterrey
1701,323,415,3,14984.81,08/05/2023,Monterrey
3451,449,193,14,12043.96,18/05/2023,Metepec
1736,267,445,2,13159.07,06/06/2023,Online
4408,579,135,6,14037.69,25/04/2024,Metepec
2415,397,172,19,10010.37,11/12/2025,Guadalajara
542,866,81782,11,20223.9,19/03/2024,Online
137,898,173,10,24260.9,31/31/2025,CDMX Norte
2396,183,339,3,4411.92,02/06/2023,Monterrey
4263,99,108,17,14640.3,22/09/2024,Monterrey
3771,800,97,12,17613.6,30/03/2025,Online
2797,568,360,6,19405.27,20/11/2023,Metepec
4530,78,426,17,17727.71,24/06/2025,Monterrey
621,786,281,-12,9732.45,10/03/2025,Monterrey
375,181,299,-9,1801.85,12/10/2024,Monterrey
392,811,85984,14,9493.24,05/04/2026,Metepec
1603,889,130,12,13819.85,02/02/2023,Puebla
1757,515,165,17,15744.46,28/06/2023,Toluca Centro
2086,202,371,4,21045.7,21/08/2023,Online
2646,252,269,18,2215.57,14/04/2025,Puebla
1316,448,426,11,12158.42,24/08/2025,CDMX Norte
79,50055,298,1,21956.52,17/12/2023,Toluca Centro
3323,602,78,17,24254.09,30/01/2026,Metepec
3031,737,77,2,20052.82,24/06/2024,Puebla
1230,41,332,16,5082.22,26/01/2023,Puebla
916,199,128,13,-3031.05,06/11/2023,Monterrey
3243,394,276,9,11508.91,13/09/2024,Monterrey
4454,222,425,1,18213.62,01/03/2024,Puebla
3422,647,393,3,8102.87,28/06/2024,CDMX Norte
127,58214,17,17,10657.32,13/05/2024,Toluca Centro
2694,349,448,6,11248.53,01/01/2025,Monterrey
1916,290,312,15,21822.81,14/08/2024,Puebla
1342,585,210,17,12380.87,19/10/2025,Toluca Centro
1196,20,383,17,7800.05,17/07/2024,Toluca Centro
3962,383,46,1,24824.95,04/05/2026,Puebla
1580,735,173,4,11739.15,22/07/2025,Puebla
2219,830,183,12,13626.72,22/07/2023,Online
2683,26,26,1,24155.84,05/01/2024,Guadalajara
1332,170,391,16,15417.32,10/01/2024,Toluca Centro
1032,270,50,20,18100.12,04/02/2023,
1200,516,39,20,11023.82,13/08/2023,Guadalajara
4135,821,114,2,3218.73,11/11/2023,Metepec
88,135,173,6,-2982.12,12/12/2023,CDMX Norte
782,496,85236,5,15741.49,15/12/2024,Online
2320,473,387,20,13960.93,02/06/2023,Metepec
4201,347,103,18,21082.79,08/05/2023,Metepec
650,817,86206,9,16212.15,12/03/2026,Monterrey
783,852,120,-13,8077.13,02/12/2025,Online
815,529,417,4,16044.95,2026-13-01,Metepec
673,56212,388,16,10871.24,21/06/2023,Toluca Centro
2239,572,86,5,6130.11,12/03/2026,Puebla
1107,780,30,4,6709.8,07/03/2025,Monterrey
3784,797,439,17,1506.94,06/06/2025,Monterrey
2030,31,313,19,3293.04,19/12/2025,Monterrey
492,163,197,8,19274.45,03/02/2024,
1210,690,384,10,6299.01,13/11/2025,Toluca Centro
1378,826,296,8,13738.58,04/11/2023,Toluca Centro
4025,535,326,11,8915.72,07/03/2023,Metepec
1697,896,3,5,11888.3,04/04/2026,Monterrey
2442,583,191,3,15390.5,29/11/2023,Guadalajara
4404,191,301,19,9991.47,30/01/2026,Toluca Centro
3943,126,212,1,728.42,22/03/2024,Monterrey
99,231,64,-7,12502.43,30/11/2024,Toluca Centro
2815,267,63,14,5433.15,06/09/2025,CDMX Norte
3149,760,8,14,8138.63,15/07/2024,Toluca Centro
2515,75,23,3,19224.77,16/12/2024,Toluca Centro
3565,598,310,7,20606.67,05/02/2024,Metepec
1524,212,275,1,18848.23,21/02/2025,Toluca Centro
1268,854,300,15,14743.54,01/12/2025,Online
2533,762,252,3,10087.12,19/07/2025,Guadalajara
415,50216,146,12,20415.43,01/06/2026,Guadalajara
750,792,16,18,10645.61,28/02/2026,
1979,830,430,7,22582,07/07/2023,CDMX Norte
3525,726,325,11,13046.3,07/09/2025,Metepec
1624,357,299,11,24731.1,04/03/2026,Monterrey
3909,757,131,20,6508.36,27/10/2023,Puebla
205,56459,333,8,12435.3,14/02/2023,Toluca Centro
3026,451,320,1,22126.81,22/07/2024,Metepec
2344,124,391,13,1603.69,31/08/2025,Monterrey
10,816,268,2,-4466.67,14/07/2023,Online
591,868,24,-20,891.71,12/11/2025,Puebla
1663,453,91,9,16216.59,17/12/2023,Monterrey
921,478,374,-9,135.15,29/01/2026,CDMX Norte
1145,410,321,11,1386.09,12/09/2023,Guadalajara
4160,83,248,4,11476.79,13/10/2023,Monterrey
4411,323,163,15,11328.24,23/12/2024,Online
3253,320,269,17,803.62,03/07/2024,Monterrey
994,815,341,6,-4285.93,23/05/2026,CDMX Norte
4081,658,447,10,17151.71,10/07/2025,Guadalajara
1290,709,148,12,15851.7,28/09/2025,Puebla
3231,698,118,15,11076.48,31/01/2026,Monterrey
4364,45,126,20,789.82,10/04/2024,Monterrey
3670,126,326,8,11539.8,11/02/2026,Metepec
628,352,420,13,-1962.07,31/08/2023,Online
2832,10,41,11,5726.99,01/10/2023,Metepec
4434,822,269,8,21027.17,20/04/2023,Toluca Centro
1461,271,67,13,7308.33,09/12/2025,Guadalajara
4443,602,421,4,20833.86,25/04/2026,Toluca Centro
3514,68,120,11,22212.44,02/01/2023,Metepec
2241,188,30,9,12572.96,05/07/2024,Puebla
1934,629,414,6,17819.25,28/02/2026,Metepec
3486,511,1,10,13742.06,17/07/2025,Puebla
